"","site.name","Date","Q","LTER","remarks","Si"
"22117","Sagehen",2017-10-17,3.44,"Sagehen",NA,32.3
"22118","Sagehen",2017-11-07,3.84,"Sagehen",NA,32.1000000000001
"22119","Sagehen",2017-11-20,8.65,"Sagehen",NA,27.5
"22120","Sagehen",2017-12-05,5.64,"Sagehen",NA,28.1000000000001
"22121","Sagehen",2017-12-19,4.09,"Sagehen",NA,29.2
"22122","Sagehen",2018-01-02,3.85,"Sagehen",NA,29.8
"22123","Sagehen",2018-01-16,6.86,"Sagehen",NA,26.8
"22124","Sagehen",2018-02-06,5.55,"Sagehen",NA,27.6
"22125","Sagehen",2018-02-13,4.69,"Sagehen",NA,28.1000000000001
"22126","Sagehen",2018-03-20,5.98,"Sagehen",NA,27.9
"22127","Sagehen",2018-04-17,31.6,"Sagehen",NA,20.3
"22128","Sagehen",2018-05-15,20,"Sagehen",NA,22.6
"22129","Sagehen",2018-06-12,7.04,"Sagehen",NA,26.5
"22130","Sagehen",2018-07-17,2.18,"Sagehen",NA,32.1000000000001
"22131","Sagehen",2018-08-14,1.59,"Sagehen",NA,33.8
"22132","Sagehen",2018-09-11,1.58,"Sagehen",NA,33.3999999999999
"22133","Sagehen",2018-10-16,2.02,"Sagehen",NA,33.6000000000001
"22134","Sagehen",2018-11-06,2.04,"Sagehen",NA,33.5000000000001
"22135","Sagehen",2018-11-19,2.08,"Sagehen",NA,34.0000000000001
"22136","Sagehen",2018-12-05,2.63,"Sagehen",NA,30.1000000000001
"22137","Sagehen",2018-12-18,2.63,"Sagehen",NA,32.0000000000001
"22138","Sagehen",2019-02-06,3.63,"Sagehen",NA,28.8999999999999
"22139","Sagehen",2019-02-19,6.14,"Sagehen",NA,27.4
"22140","Sagehen",2019-03-19,5.79,"Sagehen",NA,25.7
"22141","Sagehen",2019-04-02,13.2,"Sagehen",NA,23.1
"22142","Sagehen",2019-04-16,28.3,"Sagehen",NA,20.5
"22143","Sagehen",2019-05-14,75.4,"Sagehen",NA,18.4
"22144","Sagehen",2019-06-11,55,"Sagehen",NA,20.3
"22145","Sagehen",2019-07-16,7.28,"Sagehen",NA,26.3
"22146","Sagehen",2019-08-13,2.92,"Sagehen",NA,30.3999999999999
"22147","Sagehen",2019-09-10,2.36,"Sagehen",NA,32.6000000000001
"22148","Sagehen",2019-10-15,2.77,"Sagehen",NA,31.6000000000001
"22149","Sagehen",2019-11-06,3.02,"Sagehen",NA,31.1000000000001
"22150","Sagehen",2019-11-19,2.97,"Sagehen",NA,31.7
"22151","Sagehen",2019-12-03,4.85,"Sagehen",NA,30.9999999999999
"22152","Sagehen",2019-12-18,3.79,"Sagehen",NA,29.6000000000001
"22153","SG16.2C",1996-12-31,463,"UMR",NA,3.038
"22154","SG16.2C",1997-01-30,2400,"UMR",NA,1.889
"22155","SG16.2C",1997-05-21,1760,"UMR",NA,0.556
"22156","SG16.2C",1997-07-17,1050,"UMR",NA,0.194
"22157","SG16.2C",1997-07-31,559,"UMR",NA,0.705999999999999
"22158","SG16.2C",1997-08-14,501,"UMR",NA,1.882
"22159","SG16.2C",1997-08-26,918,"UMR",NA,2.549
"22160","SG16.2C",1997-09-10,1830,"UMR",NA,2.87800000000001
"22161","SG16.2C",1997-09-26,439,"UMR",NA,2.647
"22162","SG16.2C",1997-10-10,316,"UMR",NA,3.205
"22163","SG16.2C",1997-10-23,301,"UMR",NA,2.62
"22164","SG16.2C",1997-11-04,338,"UMR",NA,3.35799999999999
"22165","SG16.2C",1997-11-20,361,"UMR",NA,2.94200000000001
"22166","SG16.2C",1997-12-02,3040,"UMR",NA,3.14299999999999
"22167","SG16.2C",1997-12-17,1240,"UMR",NA,3.64600000000001
"22168","SG16.2C",1998-03-23,21900,"UMR",NA,3.68999999999999
"22169","SG16.2C",1998-05-20,6900,"UMR",NA,3.77599999999999
"22170","SG16.2C",1998-06-18,21400,"UMR",NA,4.134
"22171","SG16.2C",1998-06-30,19600,"UMR",NA,3.92500000000001
"22172","SG16.2C",1998-07-14,5570,"UMR",NA,4.26499999999999
"22173","SG16.2C",1998-07-28,2060,"UMR",NA,4.124
"22174","SG16.2C",1998-08-14,1620,"UMR",NA,4.792
"22175","SG16.2C",1998-08-24,1770,"UMR",NA,4.47900000000001
"22176","SG16.2C",1998-09-08,716,"UMR",NA,1.532
"22177","SG16.2C",1998-09-22,573,"UMR",NA,2.966
"22178","SG16.2C",1998-10-09,642,"UMR",NA,4.567
"22179","SG16.2C",1998-10-23,505,"UMR",NA,3.88600000000001
"22180","SG16.2C",1998-11-05,2450,"UMR",NA,3.98900000000001
"22181","SG16.2C",1998-11-19,1560,"UMR",NA,4.99000000000001
"22182","SG16.2C",1998-12-02,1230,"UMR",NA,3.85399999999999
"22183","SG16.2C",1998-12-16,1120,"UMR",NA,3.30799999999999
"22184","SG16.2C",1998-12-29,800,"UMR",NA,3.08999999999999
"22185","SG16.2C",1999-01-29,11600,"UMR",NA,3.35399999999999
"22186","SG16.2C",1999-02-11,13200,"UMR",NA,4.088
"22187","SG16.2C",1999-02-26,3960,"UMR",NA,3.57800000000001
"22188","SG16.2C",1999-03-12,4110,"UMR",NA,2.647
"22189","SG16.2C",1999-04-09,3490,"UMR",NA,1.731
"22190","SG16.2C",1999-05-17,9880,"UMR",NA,3.74200000000001
"22191","SG16.2C",1999-06-03,5860,"UMR",NA,3.25700000000001
"22192","SG16.2C",1999-06-17,12500,"UMR",NA,4.141
"22193","SG16.2C",1999-09-10,454,"UMR",NA,2.427
"22194","SG16.2C",1999-09-22,408,"UMR",NA,2.722
"22195","SG16.2C",1999-10-21,418,"UMR",NA,3.85499999999999
"22196","SG16.2C",1999-11-04,373,"UMR",NA,2.079
"22197","SG16.2C",1999-11-16,356,"UMR",NA,2.167
"22198","SG16.2C",1999-12-02,363,"UMR",NA,2.443
"22199","SG16.2C",1999-12-14,438,"UMR",NA,3.61899999999999
"22200","SG16.2C",1999-12-28,360,"UMR",NA,2.89699999999999
"22201","SG16.2C",2000-01-12,400,"UMR",NA,2.546
"22202","SG16.2C",2000-02-09,366,"UMR",NA,3.212
"22203","SG16.2C",2000-02-24,742,"UMR",NA,3.11000000000001
"22204","SG16.2C",2000-03-10,548,"UMR",NA,1.507
"22205","SG16.2C",2000-03-23,1640,"UMR",NA,2.773
"22206","SG16.2C",2000-04-05,791,"UMR",NA,2.091
"22207","SG16.2C",2000-05-05,1460,"UMR",NA,2.103
"22208","SG16.2C",2000-05-19,1160,"UMR",NA,2.93999999999999
"22209","SG16.2C",2000-05-31,3850,"UMR",NA,3.74200000000001
"22210","SG16.2C",2000-06-26,9810,"UMR",NA,4.77200000000001
"22211","SG16.2C",2000-07-11,5180,"UMR",NA,4.088
"22212","SG16.2C",2000-07-24,1460,"UMR",NA,4.327
"22213","SG16.2C",2000-08-07,1250,"UMR",NA,4.074
"22214","SG16.2C",2000-08-23,652,"UMR",NA,2.578
"22215","SG16.2C",2000-09-05,499,"UMR",NA,2.793
"22216","SG16.2C",2000-09-19,475,"UMR",NA,2.168
"22217","SG16.2C",2000-10-03,718,"UMR",NA,4.93300000000001
"22218","SG16.2C",2000-10-17,2170,"UMR",NA,4.65400000000001
"22219","SG16.2C",2000-11-14,3870,"UMR",NA,4.552
"22220","SG16.2C",2000-11-28,1690,"UMR",NA,4.42299999999999
"22221","SG16.2C",2000-12-14,2000,"UMR",NA,4.46899999999999
"22222","SG16.2C",2001-01-11,1250,"UMR",NA,4.14300000000001
"22223","SG16.2C",2001-01-25,1600,"UMR",NA,3.72800000000001
"22224","SG16.2C",2001-02-06,9690,"UMR",NA,3.42500000000001
"22225","SG16.2C",2001-03-08,7860,"UMR",NA,4.11499999999999
"22226","SG16.2C",2001-03-21,6990,"UMR",NA,3.645
"22227","SG16.2C",2001-04-02,3350,"UMR",NA,2.074
"22228","SG16.2C",2001-04-20,3690,"UMR",NA,3.277
"22229","SG16.2C",2001-05-03,2100,"UMR",NA,1.548
"22230","SG16.2C",2001-05-16,1910,"UMR",NA,1.881
"22231","SG16.2C",2001-05-31,2250,"UMR",NA,4.21499999999999
"22232","SG16.2C",2001-06-12,15300,"UMR",NA,3.60399999999999
"22233","SG16.2C",2001-06-29,2340,"UMR",NA,3.36700000000001
"22234","SG16.2C",2001-07-23,862,"UMR",NA,1.477
"22235","SG16.2C",2001-08-09,618,"UMR",NA,0.914999999999999
"22236","SG16.2C",2001-08-21,593,"UMR",NA,1.697
"22237","SG16.2C",2001-09-06,560,"UMR",NA,2.508
"22238","SG16.2C",2001-09-19,564,"UMR",NA,2.93800000000001
"22239","SG16.2C",2001-10-02,459,"UMR",NA,3.53200000000001
"22240","SG16.2C",2001-10-19,2120,"UMR",NA,5.47600000000001
"22241","SG16.2C",2001-11-01,2060,"UMR",NA,4.64799999999999
"22242","SG16.2C",2001-11-13,1110,"UMR",NA,4.62699999999999
"22243","SG16.2C",2001-11-26,1570,"UMR",NA,2.82199999999999
"22244","SG16.2C",2001-12-11,1810,"UMR",NA,4.07999999999999
"22245","SG16.2C",2001-12-28,3750,"UMR",NA,5.06999999999999
"22246","SG16.2C",2002-01-09,1900,"UMR",NA,4.878
"22247","SG16.2C",2002-01-21,1440,"UMR",NA,3.966
"22248","SG16.2C",2002-02-05,11500,"UMR",NA,3.823
"22249","SG16.2C",2002-02-21,8840,"UMR",NA,3.81000000000001
"22250","SG16.2C",2002-03-05,8900,"UMR",NA,3.877
"22251","SG16.2C",2002-03-19,5980,"UMR",NA,3.61099999999999
"22252","SG16.2C",2002-04-18,4160,"UMR",NA,2.143
"22253","SG16.2C",2002-04-29,25600,"UMR",NA,3.706
"22254","SG16.2C",2002-05-30,9290,"UMR",NA,3.61099999999999
"22255","SG16.2C",2002-06-12,8390,"UMR",NA,3.64600000000001
"22256","SG16.2C",2002-06-24,6110,"UMR",NA,4.535
"22257","SG16.2C",2002-07-10,1930,"UMR",NA,3.881
"22258","SG16.2C",2002-07-22,1060,"UMR",NA,1.256
"22259","SG16.2C",2002-08-06,1080,"UMR",NA,2.93199999999999
"22260","SG16.2C",2002-08-20,3640,"UMR",NA,4.738
"22261","SG16.2C",2002-09-03,1840,"UMR",NA,3.87800000000001
"22262","SG16.2C",2002-09-19,727,"UMR",NA,3.237
"22263","SG16.2C",2004-05-21,10200,"UMR",NA,3.95099999999999
"22264","SG16.2C",2004-06-03,8650,"UMR",NA,4.285
"22265","SG16.2C",2004-06-30,2780,"UMR",NA,4.17199999999999
"22266","SG16.2C",2004-07-12,4830,"UMR",NA,3.95000000000001
"22267","SG16.2C",2004-07-27,1260,"UMR",NA,1.647
"22268","SG16.2C",2004-08-11,727,"UMR",NA,1.757
"22269","SG16.2C",2004-08-24,677,"UMR",NA,1.52
"22270","SG16.2C",2004-09-06,1510,"UMR",NA,3.549
"22271","SG16.2C",2004-09-23,729,"UMR",NA,2.673
"22272","SG16.2C",2004-10-07,627,"UMR",NA,2.344
"22273","SG16.2C",2004-11-10,7100,"UMR",NA,4.95099999999998
"22274","SG16.2C",2005-01-10,24900,"UMR",NA,4.109
"22275","SG16.2C",2005-03-10,3570,"UMR",NA,3.498
"22276","SG16.2C",2005-04-06,3220,"UMR",NA,1.161
"22277","SG16.2C",2005-04-18,3060,"UMR",NA,1.91
"22278","SG16.2C",2005-06-01,1330,"UMR",NA,2.614
"22279","SG16.2C",2005-06-13,1020,"UMR",NA,3.83900000000001
"22280","SG16.2C",2005-06-28,833,"UMR",NA,0.178
"22281","SG16.2C",2005-07-11,460,"UMR",NA,1.926
"22282","SG16.2C",2005-08-12,337,"UMR",NA,2.164
"22283","SG16.2C",2005-09-07,274,"UMR",NA,2.569
"22284","SG16.2C",2005-10-04,357,"UMR",NA,4.44700000000001
"22285","SG16.2C",2005-11-10,392,"UMR",NA,3.29200000000001
"22286","SG16.2C",2006-01-09,1210,"UMR",NA,3.94799999999999
"22287","SG16.2C",2006-03-06,785,"UMR",NA,1.39
"22288","SG16.2C",2006-04-05,4120,"UMR",NA,2.751
"22289","SG16.2C",2006-05-03,6000,"UMR",NA,3.516
"22290","SG16.2C",2006-05-18,2990,"UMR",NA,2.963
"22291","SG16.2C",2006-06-02,2970,"UMR",NA,3.01799999999999
"22292","SG16.2C",2006-06-13,1640,"UMR",NA,4.00799999999999
"22293","SG16.2C",2006-06-27,815,"UMR",NA,1.777
"22294","SG16.2C",2006-07-10,565,"UMR",NA,0.58
"22295","SG16.2C",2006-08-08,766,"UMR",NA,2.329
"22296","SG16.2C",2006-09-06,732,"UMR",NA,4.02599999999999
"22297","SG16.2C",2006-10-02,431,"UMR",NA,2.617
"22298","SG16.2C",2006-11-10,672,"UMR",NA,3.31000000000001
"22299","SG16.2C",2007-01-09,8130,"UMR",NA,4.77699999999999
"22300","SG16.2C",2007-03-07,13000,"UMR",NA,3.791
"22301","SG16.2C",2007-04-04,8310,"UMR",NA,3.877
"22302","SG16.2C",2007-04-18,4310,"UMR",NA,2.27
"22303","SG16.2C",2007-05-07,4790,"UMR",NA,2.973
"22304","SG16.2C",2007-05-21,2360,"UMR",NA,3.449
"22305","SG16.2C",2007-05-31,1730,"UMR",NA,3.295
"22306","SG16.2C",2007-06-11,1220,"UMR",NA,3.81199999999999
"22307","SG16.2C",2007-06-25,2170,"UMR",NA,3.93900000000001
"22308","SG16.2C",2007-07-10,1380,"UMR",NA,2.009
"22309","SG16.2C",2007-08-09,417,"UMR",NA,1.667
"22310","SG16.2C",2007-08-28,345,"UMR",NA,3.18599999999999
"22311","SG16.2C",2007-10-02,265,"UMR",NA,2.962
"22312","SG16.2C",2007-11-05,251,"UMR",NA,2.945
"22313","SG16.2C",2008-01-08,7370,"UMR",NA,3.044
"22314","SG16.2C",2008-03-04,7530,"UMR",NA,3.881
"22315","SG16.2C",2008-03-31,7070,"UMR",NA,3.32800000000001
"22316","SG16.2C",2008-04-18,6800,"UMR",NA,3.33
"22317","SG16.2C",2008-04-30,4050,"UMR",NA,2.618
"22318","SG16.2C",2008-05-15,7990,"UMR",NA,2.7
"22319","SG16.2C",2008-05-28,4520,"UMR",NA,2.94299999999999
"22320","SG16.2C",2008-06-10,41600,"UMR",NA,3.63
"22321","SG16.2C",2008-08-08,2300,"UMR",NA,4.166
"22322","SG16.2C",2008-08-19,949,"UMR",NA,1.744
"22323","SG16.2C",2008-09-04,689,"UMR",NA,3.34600000000001
"22324","SG16.2C",2008-09-16,25800,"UMR",NA,4.496
"22325","SG16.2C",2008-09-30,3840,"UMR",NA,4.82200000000001
"22326","SG16.2C",2009-01-13,4530,"UMR",NA,4.40000000000001
"22327","SG16.2C",2009-03-10,5060,"UMR",NA,3.52199999999999
"22328","SG16.2C",2009-05-12,8890,"UMR",NA,4.06400000000001
"22329","SG16.2C",2009-05-19,30300,"UMR",NA,3.73999999999999
"22330","SG16.2C",2009-06-02,6390,"UMR",NA,4.23699999999999
"22331","SG16.2C",2009-06-15,5690,"UMR",NA,4.32900000000001
"22332","SG16.2C",2009-06-30,5420,"UMR",NA,5.006
"22333","SG16.2C",2009-07-14,2930,"UMR",NA,4.62200000000001
"22334","SG16.2C",2009-08-14,1050,"UMR",NA,1.685
"22335","SG16.2C",2009-09-11,1540,"UMR",NA,3.91899999999999
"22336","SG16.2C",2009-10-08,1020,"UMR",NA,4.467
"22337","SG16.2C",2009-11-13,7050,"UMR",NA,5.31100000000001
"22338","SG16.2C",2010-03-10,6490,"UMR",NA,3.574
"22339","SG16.2C",2010-04-08,7280,"UMR",NA,3.27400000000001
"22340","SG16.2C",2010-04-21,3090,"UMR",NA,2.382
"22341","SG16.2C",2010-05-03,6030,"UMR",NA,3.27400000000001
"22342","SG16.2C",2010-05-18,15500,"UMR",NA,3.94799999999999
"22343","SG16.2C",2010-06-01,6450,"UMR",NA,4.49799999999999
"22344","SG16.2C",2010-06-15,15900,"UMR",NA,4.61199999999999
"22345","SG16.2C",2010-06-29,23200,"UMR",NA,4.69000000000001
"22346","SG16.2C",2010-07-15,2730,"UMR",NA,4.806
"22347","SG16.2C",2010-08-11,1620,"UMR",NA,3.648
"22348","SG16.2C",2010-09-07,8200,"UMR",NA,3.89300000000001
"22349","SG16.2C",2010-10-05,1100,"UMR",NA,5.20400000000001
"22350","SG16.2C",2010-11-09,661,"UMR",NA,4.06199999999999
"22351","SG16.2C",2011-01-11,2400,"UMR",NA,5.38099999999999
"22352","SG16.2C",2011-03-07,15500,"UMR",NA,4.55499999999999
"22353","SG16.2C",2011-04-05,2690,"UMR",NA,2.799
"22354","SG16.2C",2011-04-20,10100,"UMR",NA,3.50300000000001
"22355","SG16.2C",2011-05-13,4640,"UMR",NA,4.11499999999999
"22356","SG16.2C",2011-05-19,6690,"UMR",NA,4.027
"22357","SG16.2C",2011-06-02,15500,"UMR",NA,4.295
"22358","SG16.2C",2011-06-13,6760,"UMR",NA,4.438
"22359","SG16.2C",2011-06-28,16700,"UMR",NA,4.17199999999999
"22360","SG16.2C",2011-08-10,627,"UMR",NA,3.15700000000001
"22361","SG16.2C",2011-09-07,383,"UMR",NA,3.84399999999999
"22362","SG16.2C",2011-10-06,346,"UMR",NA,4.00700000000001
"22363","SG16.2C",2011-11-08,474,"UMR",NA,3.366
"22364","SG16.2C",2012-01-10,455,"UMR",NA,3.57199999999999
"22365","SG16.2C",2012-03-09,763,"UMR",NA,1.091
"22366","SG16.2C",2012-04-06,531,"UMR",NA,2.661
"22367","SG16.2C",2012-04-20,1370,"UMR",NA,2.536
"22368","SG16.2C",2012-05-01,1560,"UMR",NA,2.731
"22369","SG16.2C",2012-05-16,1750,"UMR",NA,2.732
"22370","SG16.2C",2012-06-01,810,"UMR",NA,3.345
"22371","SG16.2C",2012-06-11,569,"UMR",NA,1.343
"22372","SG16.2C",2012-06-26,386,"UMR",NA,2.826
"22373","SG16.2C",2012-07-10,289,"UMR",NA,5.021
"22374","SG16.2C",2012-08-10,257,"UMR",NA,1.761
"22375","SG16.2C",2012-09-05,1340,"UMR",NA,2.97599999999999
"22376","SG16.2C",2012-10-05,259,"UMR",NA,1.485
"22377","SG16.2C",2012-11-05,331,"UMR",NA,3.138
"22378","SG16.2C",2013-01-11,598,"UMR",NA,2.21
"22379","SG16.2C",2013-03-05,4260,"UMR",NA,2.259
"22380","SG16.2C",2013-04-30,12500,"UMR",NA,4.14799999999999
"22381","SG16.2C",2013-05-15,10600,"UMR",NA,4.188
"22382","SG16.2C",2013-05-30,19500,"UMR",NA,4.328
"22383","SG16.2C",2013-06-12,6690,"UMR",NA,4.50099999999999
"22384","SG16.2C",2013-07-09,3090,"UMR",NA,4.28999999999999
"22385","SG16.2C",2013-08-06,863,"UMR",NA,1.706
"22386","SG16.2C",2013-09-05,394,"UMR",NA,2.428
"22387","SG16.2C",2013-10-09,341,"UMR",NA,4.60000000000001
"22388","SG16.2C",2013-11-14,345,"UMR",NA,3.92100000000001
"22389","SG16.2C",2014-01-17,1000,"UMR",NA,3.452
"22390","SG16.2C",2014-03-13,4340,"UMR",NA,3.47100000000001
"22391","SG16.2C",2014-04-10,4800,"UMR",NA,3.34200000000001
"22392","SG16.2C",2014-04-22,1820,"UMR",NA,2.279
"22393","SG16.2C",2014-05-07,2380,"UMR",NA,2.199
"22394","SG16.2C",2014-05-19,5460,"UMR",NA,2.641
"22395","SG16.2C",2014-06-03,2870,"UMR",NA,2.104
"22396","SG16.2C",2014-06-19,3760,"UMR",NA,3.891
"22397","SG16.2C",2014-07-02,4140,"UMR",NA,4.059
"22398","SG16.2C",2014-07-16,4970,"UMR",NA,4.49000000000001
"22399","SG16.2C",2014-08-13,1180,"UMR",NA,2.90399999999999
"22400","SG16.2C",2014-09-11,11800,"UMR",NA,4.69700000000001
"22401","SG16.2C",2014-10-07,11800,"UMR",NA,4.917
"22402","SG16.2C",2014-11-11,2920,"UMR",NA,4.052
"22403","SG16.2C",2015-01-14,3600,"UMR",NA,4.11499999999999
"22404","SG16.2C",2015-03-10,3950,"UMR",NA,2.56
"22405","SG16.2C",2015-04-06,3100,"UMR",NA,1.176
"22406","SG16.2C",2015-04-22,3300,"UMR",NA,2.81700000000001
"22407","SG16.2C",2015-05-04,2210,"UMR",NA,1.959
"22408","SG16.2C",2015-05-19,6970,"UMR",NA,3.863
"22409","SG16.2C",2015-06-02,10200,"UMR",NA,4.989
"22410","SG16.2C",2015-06-18,16300,"UMR",NA,4.94000000000001
"22411","SG16.2C",2015-06-30,35800,"UMR",NA,4.63200000000001
"22412","SG16.2C",2015-07-21,8260,"UMR",NA,5.22299999999999
"22413","SG16.2C",2015-08-12,1660,"UMR",NA,3.40399999999999
"22414","SG16.2C",2015-09-11,876,"UMR",NA,3.25099999999999
"22415","SG16.2C",2015-10-06,621,"UMR",NA,3.552
"22416","SG16.2C",2015-11-09,522,"UMR",NA,4.30700000000001
"22417","SG16.2C",2016-01-13,9260,"UMR",NA,4.821
"22418","SG16.2C",2016-03-07,2680,"UMR",NA,2.632
"22419","SG16.2C",2016-04-07,6430,"UMR",NA,2.88900000000001
"22420","SG16.2C",2016-04-20,3390,"UMR",NA,2.383
"22421","SG16.2C",2016-05-03,5550,"UMR",NA,3.49200000000001
"22422","SG16.2C",2016-05-20,6890,"UMR",NA,4.00000000000001
"22423","SG16.2C",2016-06-01,4740,"UMR",NA,3.80399999999999
"22424","SG16.2C",2016-06-15,2640,"UMR",NA,4.131
"22425","SG16.2C",2016-06-29,2120,"UMR",NA,3.902
"22426","SG16.2C",2016-07-12,1410,"UMR",NA,2.263
"22427","SG16.2C",2016-08-08,1130,"UMR",NA,3.40399999999999
"22428","SG16.2C",2016-09-07,1810,"UMR",NA,4.86899999999999
"22429","SG16.2C",2016-10-04,1240,"UMR",NA,4.81100000000001
"22430","SG16.2C",2016-11-08,1260,"UMR",NA,4.724
"22431","SG16.2C",2017-01-19,2970,"UMR",NA,3.44399999999999
"22432","SG16.2C",2017-03-06,1650,"UMR",NA,2.743
"22433","SG16.2C",2017-04-04,9770,"UMR",NA,3.43200000000001
"22434","SG16.2C",2017-04-19,4820,"UMR",NA,3.898
"22435","SG16.2C",2017-05-04,29100,"UMR",NA,3.863
"22436","SG16.2C",2017-05-15,12500,"UMR",NA,4.703
"22437","SG16.2C",2017-06-12,2160,"UMR",NA,2.243
"22438","SG16.2C",2017-06-26,1760,"UMR",NA,3.27599999999999
"22439","SG16.2C",2017-07-11,1060,"UMR",NA,3.17499999999999
"22440","SG16.2C",2017-08-09,499,"UMR",NA,3.41800000000001
"22441","SG16.2C",2017-09-06,340,"UMR",NA,4.274
"22442","SG16.2C",2017-11-07,271,"UMR",NA,2.762
"22443","SG16.2C",2018-03-07,5060,"UMR",NA,3.62199999999999
"22444","SG16.2C",2018-04-04,8770,"UMR",NA,3.63699999999999
"22445","SG16.2C",2018-04-18,7330,"UMR",NA,3.702
"22446","SG16.2C",2018-05-03,2700,"UMR",NA,1.323
"22447","SG16.2C",2018-05-15,2000,"UMR",NA,1.383
"22448","SG16.2C",2018-05-29,1690,"UMR",NA,3.734
"22449","SG16.2C",2018-06-13,9560,"UMR",NA,5.36100000000001
"22450","SG16.2C",2018-06-29,4490,"UMR",NA,4.492
"22451","SG16.2C",2018-07-09,1960,"UMR",NA,3.738
"22452","SG16.2C",2018-08-06,934,"UMR",NA,3.24399999999999
"22453","SG16.2C",2018-09-04,701,"UMR",NA,4.90899999999999
"22454","SG16.2C",2018-10-01,602,"UMR",NA,3.892
"22455","SG16.2C",2018-11-05,1940,"UMR",NA,4.75899999999999
"22456","SG16.2C",2019-01-08,13400,"UMR",NA,4.006
"22457","SG16.2C",2019-03-08,3520,"UMR",NA,3.99600000000001
"22458","SG16.2C",2019-04-03,15200,"UMR",NA,3.94399999999999
"22459","SG16.2C",2019-04-15,12000,"UMR",NA,3.53299999999999
"22460","SG16.2C",2019-05-03,42200,"UMR",NA,3.32400000000001
"22461","SG16.2C",2019-05-13,14000,"UMR",NA,3.95400000000001
"22462","SG16.2C",2019-05-29,13100,"UMR",NA,3.95000000000001
"22463","SG16.2C",2019-06-27,21700,"UMR",NA,3.86899999999999
"22464","SG16.2C",2019-07-09,5200,"UMR",NA,4.40099999999999
"22465","SG16.2C",2019-08-05,955,"UMR",NA,1.937
"22466","SG16.2C",2019-09-03,5840,"UMR",NA,2.658
"22467","SG16.2C",2019-10-07,877,"UMR",NA,4.756
"22468","SG16.2C",2019-11-15,2150,"UMR",NA,4.31400000000001
"22469","Toolik Inlet",1993-06-23,0.144416666666667,"ARC",NA,0.48587915
"22470","Toolik Inlet",1994-07-08,1.64916666666667,"ARC",NA,0.73303155
"22471","Toolik Inlet",1994-07-13,0.818291666666667,"ARC",NA,0.6010297
"22472","Toolik Inlet",1994-07-15,1.70083333333333,"ARC",NA,0.7414572
"22473","Toolik Inlet",1994-07-19,1.84541666666667,"ARC",NA,0.9661412
"22474","Toolik Inlet",1994-07-22,2.48291666666667,"ARC",NA,1.04197205
"22475","Toolik Inlet",1994-07-27,1.12541666666667,"ARC",NA,0.82852225
"22476","Toolik Inlet",1994-07-29,0.883583333333333,"ARC",NA,0.7526914
"22477","Toolik Inlet",1994-08-03,1.05579166666667,"ARC",NA,1.12342
"22478","Toolik Inlet",1994-08-05,0.840958333333333,"ARC",NA,1.0953345
"22479","Toolik Inlet",1994-08-09,0.772833333333333,"ARC",NA,1.11499435
"22480","Toolik Inlet",1994-08-12,0.545916666666667,"ARC",NA,0.77796835
"22481","Toolik Inlet",1994-08-19,1.11333333333333,"ARC",NA,0.9380557
"22482","Toolik Inlet",1995-07-19,0.809125,"ARC",NA,0.53081595
"22483","Toolik Inlet",1995-07-19,0.809125,"ARC",NA,0.40162265
"22484","Toolik Inlet",1995-07-19,0.809125,"ARC",NA,0.9717583
"22485","Toolik Inlet",1995-07-19,0.809125,"ARC",NA,0.7526914
"22486","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,0.4325167
"22487","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,0.6852862
"22488","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,1.0054609
"22489","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,1.11499435
"22490","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,0.98580105
"22491","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,0.96333265
"22492","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,0.9829925
"22493","Toolik Inlet",1995-07-20,3.44666666666667,"ARC",NA,0.7189888
"22494","Toolik Inlet",1995-07-21,7.835,"ARC",NA,1.15993115
"22495","Toolik Inlet",1995-07-21,7.835,"ARC",NA,0.78358545
"22496","Toolik Inlet",1995-07-22,5.2675,"ARC",NA,1.0784832
"22497","Toolik Inlet",1995-07-22,5.2675,"ARC",NA,1.31159285
"22498","Toolik Inlet",1995-07-23,2.39958333333333,"ARC",NA,1.179591
"22499","Toolik Inlet",1996-06-04,1.79,"ARC",NA,0.5673271
"22500","Toolik Inlet",1996-06-05,1.48958333333333,"ARC",NA,0.60945535
"22501","Toolik Inlet",1996-06-06,2.29375,"ARC",NA,0.6572007
"22502","Toolik Inlet",1996-06-21,0.0664333333333333,"ARC",NA,0.4549851
"22503","Toolik Inlet",1996-06-22,0.0473708333333333,"ARC",NA,0.42970815
"22504","Toolik Inlet",1996-06-23,0.1813125,"ARC",NA,0.48026205
"22505","Toolik Inlet",1996-06-23,0.1813125,"ARC",NA,0.48587915
"22506","Toolik Inlet",1996-06-24,0.387375,"ARC",NA,0.4774535
"22507","Toolik Inlet",1996-06-24,0.387375,"ARC",NA,0.4943048
"22508","Toolik Inlet",1996-06-24,0.387375,"ARC",NA,0.48026205
"22509","Toolik Inlet",1996-06-25,0.34425,"ARC",NA,0.40723975
"22510","Toolik Inlet",1996-06-28,0.288041666666667,"ARC",NA,0.4718364
